Days,Average_DMI,Energy_density_of_feed,Average_number_of_heads,Global_emission_Ton_CO2e
111,25.68457907760076,19.557281504812234,160.93341505824617,197.01986840567574
73,21.820783300685804,16.486841701884472,344.58767842984923,178.5410685417221
223,20.998063807518,14.909379777533514,368.9391315065467,642.8284899300149
287,24.44074840322523,16.934086205009216,392.5668303443897,1028.7321172933528
302,20.31073532813402,15.685192927736232,294.7747050539978,582.5489631464604
303,17.63074828997342,16.41840179925263,201.3392713713082,294.156030897461
307,16.01626113477643,25.16486843933462,346.00385469040964,953.4821475424949
112,21.303640041686027,23.419599601690265,209.57943778945562,247.51621818389566
87,19.52313581139387,15.84303729884268,323.7524333805495,283.7150385980374
82,19.16588804968701,25.718736558823597,369.3418745465138,284.3215730560246
30,18.542293466957375,25.534208089820627,274.6355770524911,88.6064297247034
245,22.730958806538542,17.274348734679055,302.2381697417262,586.295121639044
346,20.74695367953862,14.622586718294958,312.5478248956998,772.9033636041886
257,20.98410254597573,23.014576010319555,336.0775457310244,1040.8567074450032
283,18.0056224163791,21.575578485634306,170.02753925765109,425.71710050396536
188,21.97746271884152,18.876619451930353,367.00529844586225,640.4379316958692
316,19.245708968242973,14.624584369038368,362.54617139977756,717.7613912971356
95,24.003239217004264,15.690156780536515,316.437752688261,265.8556950698794
338,20.883897211437255,21.81519452160409,53.650921750053136,162.27757846746587
124,17.762882510204292,22.729669389162446,261.83377143059806,217.9010548622209
282,15.92048566861866,16.683452300554293,347.037190569066,498.9706037733421
179,23.09916798388197,19.818961712215128,343.0067457065538,624.0345931179263
52,18.82437411716498,25.372895358017985,350.3721696305592,189.3611816208854
273,14.85164539868248,17.123944852848705,366.90370145216417,523.8651327516598
244,25.893943126976897,25.380814341321745,367.0899198684505,1269.9154311738716
160,19.02638800300756,17.750742825827462,354.561764534905,410.78726715592677
177,23.69726236900395,25.158317826718104,90.39165234367849,134.27059892212228
138,19.96589744409397,21.513120755038983,157.41617800949655,215.16350990984665
69,25.582039159303765,23.796315401122307,60.4123163257085,-16.996163953824038
150,14.377939211082525,18.425972833967425,181.45396729340592,167.13548041808744
324,17.3722886735239,15.808036792513722,322.3644068074982,604.3522870668882
149,21.09508747341729,15.933444104037317,134.3618472128316,165.0247330820152
47,18.201978612949738,16.140188583843408,132.732212201182,20.55291689891024
198,23.65495119750942,16.61610979510921,66.55893415532354,64.93194550636406
227,22.94943588610432,25.47368632099553,256.2982862162361,802.980350490618
172,14.331815933535744,20.36364702172373,295.6817020895523,335.4934781592335
66,21.80666900427095,16.869480641550886,67.1079306652318,-21.4953438100991
215,24.866523089636786,22.159172413905527,188.06001665584526,438.9964831124421
290,18.103086099753178,15.085496493865863,263.88992579995,434.81324724526644
260,15.8116662943262,16.39029736787632,365.9484822843935,580.5553000972695
283,23.597862126883967,21.197819598459347,102.11163497399126,196.28514785089425
358,25.70555699836989,20.299944848647844,297.69052679296544,1220.6880624894848
326,22.539754884683045,16.892171642287835,140.70431477007014,270.48551393147477
39,24.99856750526868,14.612518806713588,247.4481229348982,132.15127208608317
353,26.982645055069618,21.82434218475985,285.51363691405265,1320.8613230362944
259,20.492019136448636,25.512213800999717,52.58462129366544,88.67763501298744
53,26.158753214131398,23.99453623217539,105.35124309891985,50.19312448326612
107,18.476708419060007,16.616874948535234,294.89099573745614,172.71319170618364
222,23.693429805238935,23.066825176649232,118.7050591264556,343.4134509125167
138,25.719059850406126,17.009094454179845,334.55529479570964,382.1799814447961
309,20.771378426632147,23.940957720829545,300.1123462034768,1051.665453417421
292,22.144075294771294,23.822115159804536,345.96145119028046,1121.0483390147278
358,26.616419887948656,16.873169935730964,300.77643961522335,1064.896862341079
297,17.265339649495026,14.256967578508066,289.89829272623103,449.9055451639209
288,18.62771251290311,20.796960350880752,343.5992235151583,810.6370014785857
364,24.039596986929254,22.20461025478256,197.01993279289272,935.6516428507272
114,18.432614287169223,17.556035533298644,362.1505228646303,319.2015414282228
39,20.51008039439891,19.4363768133818,395.2326569032034,73.0232662137119
318,14.655950255135114,19.965024473280085,315.96964791360455,654.635960803802
331,21.351292527273515,23.468472302620228,135.97057554942143,463.41528818544833
88,22.148202562196587,16.53308502217279,199.72213145199606,94.44404647171328
337,15.073858499106317,15.199221091999988,194.96928603711,336.29186266238037
291,17.17072819863961,17.508155792309417,233.86607150886812,449.89325960473644
314,19.63142782749998,20.47241470132367,288.846406172132,799.6395065895964
148,24.15613380761167,15.80525964988053,53.84735194655746,-18.766709415286627
197,14.281540833521825,16.973918237209226,124.11151859177559,129.10167597321853
218,18.307543527235136,20.444485092988185,272.7693812973886,469.58209409417185
280,14.06360368555416,23.37899483605155,170.2518766121343,389.02751854437633
353,20.776671064311913,14.347883336822365,129.75443239618994,306.78591164377315
258,20.484084223247528,21.420224956343134,299.075839194109,758.9097524372883
219,23.819832927243155,18.991401466430474,340.5058082517453,677.4370875522252
345,14.05095462918339,21.309564006254412,369.11260092661325,845.617549843652
153,23.86327704457669,22.326679596329857,361.73378473735244,658.3871905636063
113,25.58595185934492,14.480839476363993,297.99896044449906,277.0462193991168
326,18.126461540710213,20.99927918998116,381.73057989575295,1019.0332809666942
244,18.337974366360648,26.2876323833796,370.8689331344334,1034.8288995735882
266,14.013899101302377,19.49428458457583,120.98974098962279,93.17340643581937
142,19.578467401025655,25.865570548773825,123.93215080355802,228.73267639838474
246,21.969182808472688,26.628937761369333,209.69066528825402,622.409388680705
350,15.595033216914613,22.05366459688331,166.53733955344347,453.2129153659308
275,22.54314371284545,20.723569797398454,388.6956162618011,1099.5509522579562
364,18.754654715504582,24.048437704366115,305.9183675728068,1122.8135831009397
348,22.74897256549481,24.260533842636463,184.52735748400391,840.2135373793795
66,17.264264631641772,22.106885730828676,126.91302667644395,132.8403162463904
93,24.070402997202624,14.005360367643286,321.91933572216163,200.47777891721728
248,21.13508720582358,22.486551336288436,283.1249929270332,744.7854854944565
63,20.93153422287146,25.453497848880993,273.7539654379668,167.24366379273127
68,20.346062864267726,14.882988960407712,359.1401572649668,147.48088159903224
96,24.94567314068825,17.88465642004613,140.41140407900093,14.834139088094886
238,21.20531111436473,25.140634965316654,101.8268151717276,342.4171114963484
347,16.074790202331155,22.127238268395086,355.9067239251691,971.3455540646077
181,22.135479181285877,15.484061303576407,60.597069023455326,-0.29976501576267367
228,20.683126289004257,21.757049053382392,396.42570306075163,932.9855272248458
118,14.89612662193533,22.03503251119954,138.3487684596863,-1.1916720934081724
277,21.554052688382797,15.42471361107759,235.47341331313322,383.7790610531799
352,15.032001177219156,16.234448729704827,367.3031889929303,669.5641937474065
108,23.422814137196404,21.583449739784204,188.1605470640706,108.86189836246885
314,22.51214992102961,19.368298079864218,148.93331131620153,396.0620536134416
359,20.41233356083461,17.00315515910171,57.65877911395007,123.62536921848607
61,23.734195863399215,22.152270311178466,364.44631906014854,256.8459037876285
116,17.64965378676302,15.43292514314244,246.30659453002147,89.32813826889257
68,19.80354005489671,15.471552521402884,95.37681641168099,-75.53539430518401
130,14.198748713025122,14.135035880365374,330.81079962468056,107.13990221214847
273,26.847813100270045,22.502308766455222,158.4437289403963,536.9468643553066
261,14.731309917159027,26.106441055131143,52.555037658122465,154.92163499273119
97,15.357918548363665,14.267511025105668,197.87083699639183,100.03652841611799
221,20.43351269383022,19.223051957157587,321.568276978544,635.2529026211313
57,18.886742553395585,16.27921265176999,332.50742739408247,30.678901458620686
299,20.92053278105373,22.401040815810973,217.01437066595835,645.035964858572
255,24.855148442560186,19.81664365497889,377.3916638302413,1012.3455058929766
106,16.062068574798147,21.667136514783955,399.2077105530939,292.7455923009853
252,22.31391111600049,24.92263849342416,81.39587176932771,295.90561000456614
196,14.234460106920233,21.39580392752488,64.02704412149961,-13.34690070428384
313,24.27057972594919,20.966411151325687,236.25899838979632,899.2875905265357
221,24.603183779524358,15.866750867669841,256.88361339869334,572.8541706652283
118,18.9319113628189,20.007902708165552,63.89931984498491,-88.57344229999403
61,16.25333224069771,22.160312736819144,179.64152439545472,34.20655578501179
166,24.543793952882115,23.184057071716,290.85212683712143,594.6648444390828
185,25.819717462734744,15.065469657922876,173.64430838617545,278.2975397221998
279,14.97898719601008,22.90372304736646,173.4263533052637,295.83454207748173
124,21.537488058963103,16.545565959750853,335.9499336268841,308.49802033823323
46,26.1960064105731,22.593691139590117,62.99519581008003,-75.65247857280036
146,22.368566238111235,17.635433319362235,350.28168549717975,405.4817405605473
362,24.66416262499051,21.680850253824925,64.78418097798064,143.09662583410443
340,16.98768531605082,16.018514946619177,54.43553646031562,56.318738359952974
39,15.330359853386913,26.48303052573368,194.61625949851668,-49.19266400166727
109,18.890443203368694,23.109322863713963,51.886765116849446,19.26410202819804
163,19.13643205020206,17.309937071999148,103.18560078429687,41.448263889969525
232,24.220647978163115,24.811033409708365,171.76585480328316,382.27892922083896
145,19.281828257870334,26.44068409692505,171.991552974486,288.7990965561476
249,17.07582930798154,21.05850982841136,94.14495227655723,246.40208614988984
282,25.522426670257914,18.536357304036617,313.4694542323272,857.605037418608
198,24.17450634733327,16.45788415218284,228.508533061841,355.19923767960205
364,22.674921272729016,22.03157379976455,303.9667902597902,1317.870166700141
345,16.692464390256468,17.244168425332965,195.32643120091896,453.13109860376653
234,16.66255635655338,25.528588782285922,67.9565511769428,130.37718473863876
327,20.387617850594854,17.5409628416706,371.68259774821763,1023.0833632444599
277,20.901970749574737,15.37992223017918,97.17731899181129,49.57812308917249
100,17.329239091517636,26.854574173997605,100.00887871437446,61.43612034426448
185,15.603815210992648,19.045057259718593,152.58009321124638,201.65089404664533
131,18.721648293353528,22.529273580413676,236.32389189751765,327.97540307049167
42,19.578081848587527,17.45346351542247,158.92844221288863,15.190831512806703
300,14.683043127045527,17.251410233589503,273.16916693157714,481.51418928307925
321,21.340317922956277,19.59445939940496,241.52827285922936,687.2767812279976
249,14.026138668187834,25.020528761663194,278.40088921110134,412.463136190672
44,15.965248401222222,21.326150999031974,82.64504645831326,-85.93092589550757
267,15.910474765372763,20.818442524143414,377.10276889314054,754.6049809547713
146,22.938209728469033,19.009989992588746,182.97596703352764,198.51646704802434
360,20.316592560300833,17.21603711672973,300.6003786855405,876.0445401691941
85,24.868472018829095,23.894622936964563,65.13409300446547,25.609071797628445
161,17.443032374158175,14.202815373024004,339.8777954104516,228.29576575711414
255,16.737466928815184,26.18901963484624,255.37967433236992,610.8505265324237
337,24.437636178081483,24.00833409682331,61.70835612697434,170.77033432301548
251,19.77465311157014,18.154325691538304,65.23110676972476,165.26265057867357
202,17.564998236426106,24.890478454069292,163.9536160092883,240.59297191690925
314,19.43737735565008,18.41788056407861,133.98534616702045,273.8620481646239
338,19.528555821932898,18.130352414061374,391.8697323619608,1019.0802299779104
186,21.437399553453098,17.997184115330718,245.7719537513994,438.3101056374242
180,14.489662292131321,19.220120808247533,167.09531419962792,164.89501338592774
214,17.223337498318777,24.748575811331243,314.8506530095673,595.8245494930757
207,20.069623094452584,17.37695913880462,244.817383777695,350.53703793014887
50,21.04980986368274,22.048803993069747,191.13919789713333,110.82180542209133
141,16.063822874449134,16.14768853033459,85.50958482042228,82.54770465792132
200,16.517091566161085,26.85746773153062,75.77063175045252,109.74291038453637
167,23.45883798487879,16.896209346130128,86.78290353890492,99.746359866979
262,24.212243096449647,24.821861926566466,153.12700351926088,536.1833443227628
361,14.97685243932155,17.0529077657716,378.33690211890524,780.2632249563626
59,26.871040883613155,19.815723569512837,163.63363053955106,100.90053104557978
336,19.63061006701242,17.380641623247676,78.067637836454,137.57682443101228
190,21.61476220345887,23.602364289738954,304.85242677690087,732.087672641618
107,21.717461239779638,22.618239551098988,329.66599218723826,340.20019053590926
307,18.498282890556702,15.529029348454923,156.14575856993577,272.4802278181328
349,21.082277935295014,24.42156312249675,315.69779926069555,1284.7147071179995
50,21.58422703221469,25.68544109936912,90.35033984365921,128.9793681315791
172,23.889916578889032,14.858706850339832,277.239197852993,363.09914292354085
65,22.603301592657246,15.270491765949561,276.1686302105561,169.3688610628592
332,19.806802543363993,14.778295350497158,255.7209312141294,597.3244398126018
243,16.487297952421383,17.3760010087184,103.02454711317347,113.1443671631179
61,14.327080267395944,26.193176147713494,229.5204821744822,135.90372557943692
215,22.47410070428318,16.46392232803082,140.9354156852776,98.51224657858057
203,20.210163283584432,26.498900627416834,178.56833551207322,464.19455388115654
83,26.551821848141785,17.93449488385158,352.9694347077032,234.96712699075283
190,15.278119255877021,24.071410053904682,134.73539861889049,141.04482621824636
279,14.944101588299539,21.704305267839388,136.77450550131095,182.1327861209945
280,16.35662021224966,16.885816306168415,202.88914360290076,357.76670619075225
308,18.898840399540234,25.21492253826786,136.7011473270501,420.7780788286245
200,16.277270750988592,14.57320773245788,269.94901030148435,244.21775322307258
212,20.029999140134237,14.141464315797357,222.1476767564326,266.34692656268084
31,18.4162030338716,19.656354817322,321.71572664704223,60.0272490932946
223,26.99340876459054,19.45247910433597,341.0400133671834,855.2402781812087
195,26.56714103060256,22.561213349729755,237.93086481760292,555.3635819613212
276,18.7426065617861,14.407667893103548,194.27920363574364,231.88751037902387
273,24.297292914002526,22.871341399861173,262.13139531201045,809.6454455360039
139,17.141419628367878,21.085971860021807,230.87206371640636,226.4727692584094
352,14.750706324315711,18.25340403419529,179.5463871107129,439.3737195079015
100,14.526344606910195,20.19132286821362,201.4809490266062,53.60349534860009
193,14.3793021286059,14.85845228976659,345.6059915236414,275.1294413263777
314,23.567156839166927,19.777032541147754,274.6182171782979,870.7091996738906
142,18.448894765705752,21.106446954918155,273.9928051720725,344.3517356524299
257,24.709853785116678,22.369037744265945,300.9476766098211,967.099027201723
330,25.35984117114373,14.11380817213453,398.19044742452536,1029.8249877141575
45,17.971568776987937,23.974511918441152,230.90320844492538,14.080415373181737
60,17.758866887832557,17.90909454965397,263.97400924422277,127.2962667353438
191,18.003064674269297,18.66145492166619,215.29292246047007,304.78355887020354
335,20.180833080782264,23.74271571715013,170.49887300199964,588.0293946052334
222,14.207281806386018,26.783537730353125,289.93765129088433,565.7411357670685
239,14.140954878122136,21.07915228691071,292.036036889912,456.4501009662966
261,23.561187995248837,15.382095428247244,253.61907760214876,550.8230296194895
213,24.506708827412297,22.226314597600304,76.83417973938592,169.12877189664005
44,16.65365376579657,26.998920388614444,55.067893501198235,-37.845761961509254
334,21.72040184419746,14.035818978259908,333.27855757386243,638.5845436969314
238,16.80810138013615,14.668966396164171,88.29580156476894,92.492281868445
201,23.54477436674198,19.775162632794434,184.32969418822998,247.1301857172528
295,19.466723783979287,14.18076405726943,129.56267471118775,216.31089908448922
49,24.695812576678307,18.277354122495368,333.3455242802798,124.0478068507584
99,26.33101357681481,16.779158565563563,103.49206086267387,41.56273324653786
37,21.22087542006733,21.774539080414975,198.03507898781467,89.22448129351413
63,25.708677732494657,16.8292842307463,374.391329909831,257.2335297345972
253,14.439285842098068,17.870707221913314,379.934886911556,453.11261009618266
208,20.014986571537094,26.183259022721813,247.14824977791267,599.6677536747536
275,20.54544372300101,22.470344845666975,299.9775800134456,929.5082496937731
289,19.405563531195277,24.11234674484858,67.13818755820071,157.94976723293988
137,18.092949532334416,20.96217874848407,99.10765547032543,151.67747253181594
271,23.398507684340984,15.409438099717534,99.71851676831163,183.62520607363743
53,21.184868853573885,19.763319032930365,338.5908624729788,63.875100533091384
245,15.071413061092173,16.7531670748184,332.41971729696843,479.3092360824249
84,26.359262524763647,17.421391145903726,201.03782287342074,99.8628031908859
55,25.537724825430992,24.941003793923983,244.60812660940857,141.9370425803407
310,18.595088537571506,25.626636592146333,182.28753279709855,517.9778741756767
321,17.200559606052387,16.90962073070415,230.4950019542646,412.3587020071251
356,22.17013614148764,19.761862571430946,60.0072220078468,223.17020053928823
215,14.562998933250757,26.598230595914444,250.94683984404446,426.7058587375845
41,20.447916889492024,21.957857050809338,245.62236420247177,96.40163834963218
158,22.744129431306302,24.502435600237547,180.85090379407018,348.6436687242531
237,19.28690841395313,21.019755441109858,331.48820679494963,646.1801744440132
162,26.63979010434268,20.339797881970743,264.3918503346902,502.72232915112625
225,23.345244095533516,23.42407437849106,213.07522529781917,570.0553612393586
291,26.142867808983397,18.14917823420327,176.8740161702574,621.4076702471916
311,25.802585545418264,22.354392049958047,147.4638315588361,632.6755579821051
132,15.712063078061792,20.73946004565283,330.02466200265195,342.450462360931
149,22.692179813458367,23.44581693934257,254.70599776398447,458.54522830878005
212,21.756934043205703,15.785663814887933,110.05891674743197,169.99005193034805
38,14.71279948167265,22.775061346353475,122.84608020944844,-35.545176516907176
74,18.132532331189775,22.300600412114278,264.932108105427,185.03317505991396
273,20.949520708854045,25.744299629661008,91.34004825531363,223.59710514306585
299,21.126008643059084,18.885169616981475,280.248050413605,707.57295241866
141,24.583009401746736,25.100528226598712,399.91677311213186,655.8516959893955
84,21.63928725024954,14.454839689721402,397.43428273417044,167.33843181340427
44,20.0645843372091,17.66967739629108,383.4990523840066,69.32349835823365
66,23.77547220960693,15.21731717269013,110.87781525508886,36.76395691715226
207,21.42156959418004,17.253960415812518,191.5107049093206,276.88424349630407
156,25.488835805129163,18.38781902223611,274.4514682933021,465.17787690020305
146,25.771055548088178,22.051179849093543,275.5005367853645,479.34280072744684
101,21.85704144068622,14.833218070418214,153.6834895009124,29.83595155032812
140,21.33636273219026,16.72793616683124,51.47054307552285,66.58635306034277
178,23.116641422950973,23.441667037492202,162.06324088465823,359.8943241225138
214,23.431664021324842,22.93813773443278,305.4497545312254,739.1659042479636
134,23.45319326247487,21.50131613590333,199.248108639868,242.38518862733028
176,22.069184487797816,23.159016486919878,325.63972444460614,680.5613174443763
250,23.91657690222968,23.380264841641786,398.52701346985896,1301.5488043695154
343,15.873502588657544,16.71623932413234,229.9352577458152,361.3338949783603
35,24.679158651196666,20.90974399619195,241.89052469617587,15.221589183700218
289,18.035621347399957,23.319008477153936,373.8039605358736,984.854121880775
328,25.513940740774803,22.694114525552685,355.9523937405398,1535.4677094761878
71,15.713741207295586,20.098547707433184,83.67383101185737,15.579804017864987
288,14.046840372160382,19.579731954514006,124.2105780554379,131.78027366280804
300,14.203744082777199,17.306047232083973,80.66205032908331,22.055511974613907
76,16.732078766740823,19.01482467420506,75.09710311962097,-15.784100000661994
114,15.479070112844935,22.60589057780242,263.86292957655763,211.17003093110782
203,21.20086642193293,19.1592720493571,70.85423401009243,83.69570077190525
87,19.829383753002773,21.447434324236944,237.53843711469892,103.25311498163725
228,21.87868594544697,26.276086316639088,310.6369211794738,875.5757934718544
238,16.50454193046585,14.612523457337563,211.2326633064853,266.20289519000306
277,23.799907151193068,23.810815767636406,338.6185002564462,1211.63982788619
240,21.936096150189453,23.46209605610335,359.01884299154875,1005.5870237784578
68,16.87552592933528,20.55984915822824,59.06948797732494,-20.328659380582835
281,19.186024734953417,15.90271989296506,89.69335001085295,152.59021015472433
160,23.336671161682272,18.636756647324255,368.8608589290307,565.4082879687554
320,22.84481875431348,18.027028916832528,279.50858448267263,799.5916523257135
279,21.310398532477755,23.26029705723702,316.11193308291513,1010.6846359014012
81,26.727232927529307,20.536260400100893,238.5876316500394,200.0220398402858
43,15.71369375511365,18.565550897659058,227.26545335922336,1.8591436695674588
185,20.347627711465332,22.34367532709468,175.68535141401765,221.66242766036174
59,22.11245229698155,17.343574597225313,351.05619904319894,205.1026816984911
119,26.9223372975628,22.337432971145727,323.4378471541871,454.5809240320542
196,21.05367642887772,26.679229853874105,110.27061961903382,162.51809134376495
98,19.750815793629176,16.68348959489791,114.7408616841959,71.73276110340504
192,25.9897940564278,15.266960375883775,132.78879453682373,231.13110332801756
271,20.582979526577844,26.073891694767934,399.5360419799405,1352.6720398160576
81,26.209958638998824,18.66651324181719,240.81815775505004,174.10815330287423
171,23.755320421369476,22.658834109797485,228.43488921087112,419.45072475971034
92,16.182566664538783,18.528133051404414,332.47547072676394,209.682377567608
321,16.17705363650108,24.780385058711197,175.92794789978998,562.919222386409
120,18.133658990451906,20.36640341915482,203.48463621458484,193.5057961481459
181,14.879658178247917,18.06408876895175,216.23421650216162,124.23522971831557
186,21.053031041836153,24.632296049419395,268.9599757934791,584.2474359738678
338,25.176650554908697,17.369058447924882,92.24374975546581,180.46444976865948
179,19.200320170069237,23.439134727810423,128.73288695934306,222.20387788652113
357,22.428116304759644,18.259341211870602,292.5856555299199,947.8370348788955
300,26.759270005602577,19.814006965846797,69.76770534869758,309.8709885286105
98,16.518546431359983,22.141514434989887,231.14565065874996,34.89589726402849
145,18.654855352394314,22.502654305044295,323.55979844094287,367.9051921392744
221,14.324867394778435,20.07791452906153,77.18285195587174,14.088126254478539
33,17.01462188713183,15.87646019555917,380.5251952330448,8.359465367616508
104,24.132453424708526,23.787787754447137,140.718704949764,105.85504462097109
327,22.535672934503687,25.50692159747314,173.35605575344104,633.2054439950782
270,24.189507971201948,25.91643090720228,175.03937797275955,702.3241251030277
59,19.52907580231512,15.281407373187376,147.95006539971536,-16.660912949173643
172,23.563235740792287,23.339560351172928,265.8243283726906,577.9287328434614
355,21.794242120842632,16.70980907414551,305.43627690461733,865.5004533889669
212,18.26943788026245,15.331404250415964,281.12582394945866,230.04711616358117
45,19.36124859004346,14.924560479892051,254.5796316305798,60.927219987066394
140,21.03729614606909,14.056505592273979,166.44792206332994,236.34930024031058
230,26.433652270301884,25.98811889775098,106.09104556397536,372.91972012747726
136,26.10770728616042,21.86524121761484,136.92203870550156,207.73911139501632
191,26.82420641866021,21.843124247346136,105.50565090809505,231.44765708402204
312,14.213352435019976,24.547829672589067,100.67683264362742,161.44551824863964
298,23.32333784861799,25.20265147912983,104.64656648536678,322.5094942049327
184,25.630520866923963,14.059318984939653,220.03356488113576,367.1988551535402
102,23.61071313289257,23.81035213460816,314.87843447732735,354.26584685482374
226,19.4132105529805,19.05656901695661,270.09088219483584,435.67324888822077
272,23.422292564071594,18.262267467824433,397.84448253017763,1070.9173424306873
115,19.773732694410295,23.679791151381725,212.3728634044023,289.2786886960207
316,23.284543298276745,19.592294891470075,107.60421985965132,243.4743229180867
288,24.14456071693438,26.82044945429205,99.41289365111484,429.813937773684
315,24.9614999847566,24.95784928720331,57.6551164553641,275.1472510165701
178,23.46431727365388,16.491881757239046,262.3709150377118,392.150405163796
219,16.080244937012782,20.67358371565396,60.92750854464198,-30.744034037567673
246,26.17161192668182,23.15490335864012,369.124888136536,1290.933624292846
115,16.7740683197204,18.328470857674915,324.69468437586966,241.3890715223103
245,18.64839298258945,16.181867619751582,373.526901099998,641.4264859698001
349,19.57840767755904,19.726540334328266,233.97799238081333,677.4436584316597
147,23.261370362212723,15.609993729136928,280.3693328511027,241.18882354145697
116,23.11607471800427,17.063517796037583,87.02480829460299,-64.62943423588955
69,26.502418097994546,23.36257156941521,63.98591883005251,28.939083691290136
190,16.450657362560445,19.268882034467975,375.6423613622913,480.50573336194924
220,19.859484127199103,19.705258245485368,93.06280650284614,87.4636742598928
54,16.648522417283818,22.177667554723122,96.3197350745489,-51.34122170002376
181,22.743314185496043,18.956846600054504,292.5945523969873,441.33101346286253
124,16.769401293649807,19.79294099502721,209.0496096258064,153.6281541452483
75,25.28261122165678,23.800826496821408,336.47601581117095,333.74575809838706
167,26.77562698952502,20.812274958471846,175.8244338956882,297.0738862902866
317,18.118922530348673,24.86704977103083,120.81597801433755,347.67611043442616
193,23.611704537963643,22.579794484048275,242.93595936776597,562.0281309314353
45,20.92640971538809,20.02146207512718,306.848207727664,111.67388466316959
47,18.670628719465675,25.846736599092953,113.04558000704077,-43.79733423559273
165,16.485944352829037,19.414149821418377,372.82067696953635,405.93722835725765
276,23.349705226200626,26.431858708639417,117.78332635884632,429.9734662512782
277,16.063659768910036,25.49365743286642,384.2280359474491,982.4019895350988
360,17.648287688091436,18.044089015840456,100.79111484741068,179.34645451287707
227,25.95494996982616,14.292441926740468,94.99204906087567,174.82740769233192
30,20.608739489471727,17.676480128003924,114.96126890164481,74.63030353390394
219,25.103099850471516,20.000084780729118,179.9197166569227,391.1350530124279
323,23.97807260665021,25.670321828119363,220.4850461148857,988.9076241947794
74,18.891106156468627,16.61180859600163,268.10329474022853,51.10157454420016
61,16.83431791135896,26.434001710331827,157.7339432099763,48.34816349055062
147,15.298839941431677,26.752942643877468,219.696368675278,312.17520325417144
325,26.48816194913058,20.179988425056763,99.23394906195738,359.85691547492195
213,18.22111684995865,15.901935814335971,267.36375556782355,322.8514234100822
220,22.75049142496184,23.86173769388176,383.65129909143536,1027.212591178931
264,23.493877109926576,18.53186985120725,185.28362199895122,480.06647485723624
267,16.569879530404414,18.289772962676857,248.65188047009588,280.1027945244638
245,23.019437882023624,15.301993593349275,322.95006993491137,545.813398349354
103,14.121044238435424,26.690723053926472,344.21189474341116,191.70466985345786
140,19.43663724833958,25.62221412283439,216.31254400208036,328.9229345321953
132,18.5552917323943,17.83888893703906,371.17045488132214,334.10615574797214
103,26.126578745017696,14.832712814361662,282.1756027476009,220.54238356675518
281,26.818326564162163,20.312412623093135,178.6079272984089,671.4989148602675
143,17.743188586650184,16.276896033536325,293.67224831178737,203.80078283219882
342,21.930043591130612,20.405699985467912,350.0020065320036,1125.7335782767818
359,23.68785230745594,24.081891220299,286.8862702130458,1346.258314651358
267,16.484320812392962,18.85920518076116,296.39449255161435,522.6428462986551
202,22.92593631409283,21.50395093533706,197.10269867619266,410.8253671317456
108,17.350106863661665,21.139310237691205,368.5993185551588,322.9598773623546
122,16.195165691977245,19.223654778478057,118.23761656245291,3.4228055735656113
79,25.05878956005119,26.58438251186434,339.7408806700962,357.55297097524465
314,20.532228975808863,18.434951799625857,268.16504391426463,645.3913073520046
252,17.86052962977551,14.440458240442965,159.66998902448728,282.4650523793198
110,19.261051987288045,24.998510366259303,194.53130626391044,203.4797255005542
295,19.371220954309486,26.101352126873696,275.20525548626796,880.5127264017433
184,24.01044710063701,20.31253123052266,204.47179872832007,360.87289058299785
262,25.527855089320617,15.065828993575693,189.4830963295344,367.21906433235074
345,20.183616654218927,15.154630223530555,112.39552130999525,241.4797215858041
265,18.19752034093659,21.385392412264725,381.2934139482562,860.9896739325776
188,23.45444047933857,15.54470421427973,279.01884162481565,455.1118382784548
345,25.76904637182109,16.549880827704737,377.408452022301,1267.5639375725605
280,15.48310601874391,24.15326048749028,200.09273454261836,432.4618163895727
343,24.358553672709075,16.88430054288945,378.04277917117975,1132.5677121898195
330,21.243233698930062,19.01335553173815,219.9260477433631,594.9034854288604
311,25.278866378681634,18.838266292434607,315.282160904868,1053.5175391541366
131,20.683364223076552,19.722076645652393,180.93033357396948,183.375705981168
80,25.213485218207396,19.463458555964507,364.15252245299416,336.6994381085286
81,21.208292136682147,20.784997696284822,235.8171145916583,136.49503861124185
238,15.883469407162256,20.899646403417155,118.82429964929521,205.8617370377317
336,14.064295022079268,16.915555727919912,203.09070339958137,413.61956745338415
160,22.060178590053646,15.944115992299658,139.11037021962667,208.4220025502711
299,21.69744874095552,16.416693634499214,307.33010543198515,677.9323489443657
234,16.732910153180686,16.656070716190165,68.27448095956369,-18.818363514847647
248,25.058210761766553,24.672980029852855,124.18276837837676,341.06626311080845
286,25.280883340808543,26.09183940359712,147.3465475632715,615.8081551741864
214,24.45432105827488,23.60653699116993,374.61799490604693,1036.0718625640957
174,26.17562705794795,14.540581146628847,150.91281545372962,204.43421197710964
207,20.58662268254492,21.792459464078053,192.82948432934785,359.0603521969532
43,23.12998420020682,24.149732227176873,397.7167591172819,160.7061032685549
275,25.7580689169739,20.779786544123137,359.0207361826809,1109.5386821936142
216,19.931224832521416,15.040077971583214,341.8275741227073,435.70109157847975
288,22.039560368866724,20.656367917218383,101.83094901941821,258.94649075820047
69,20.666270059148097,22.28563129379443,142.39981318000235,33.3911712482321
118,26.782278438806273,21.404433870333058,76.7268895172723,31.344514374214327
154,19.689180845609272,23.381178334363547,273.2742264343483,382.10682218610384
